place_id,name,district,cuisine,price_level,is_tourist_area,star_rating,review_count,fqs,star_rank,fqs_rank,rank_delta,lat,lng,food_mention_rate,n_reviews,aspect_food,aspect_service,aspect_ambiance,aspect_price
ChIJk8VY8P2ipBIR21eL6en-5i4,Puertecillo Born,La Rambla,seafood,PRICE_LEVEL_MODERATE,True,4.5,5798,1.0146,7,3,4,41.386335,2.184046,1.0,5,1.0146,0.7293100191044074,,0.5
ChIJEU7Ei1eipBIRcc0cal8bbWc,Louro Restaurant,La Rambla,seafood,PRICE_LEVEL_MODERATE,True,4.8,3233,0.8144,2,5,-3,41.379192,2.174701,1.0,5,0.8144,0.871031013839817,0.6662912765438216,1.0
ChIJiY5kDjGjpBIRKFFwTL2lLHk,Saravanaa Bhavan Barcelona,La Rambla,vegetarian,,True,4.6,857,0.9014,6,3,3,41.383888,2.171601,1.0,5,0.9014,0.5459388259921322,1.0,0.03597986588488309
ChIJ9QrYHM6jpBIRrv7ETBOlitw,Hummus and Company,La Rambla,vegetarian,,True,4.3,1737,0.8459,11,6,5,41.380966,2.173106,1.0,5,0.8459,1.0,0.8180333470845922,
ChIJZ1JiOdmjpBIRS7L0A7iU0fA,Bites&Vibes,La Rambla,vegetarian,,True,4.9,118,0.7963,1,8,-7,41.380721,2.17393,1.0,5,0.7963,0.8747708252787914,0.7507306996449803,
ChIJq2tyFQCjpBIRTtPq34aADrQ,Honest Greens Les Rambles,La Rambla,vegetarian,PRICE_LEVEL_MODERATE,True,4.6,2672,0.5536,7,12,-5,41.383464,2.171187,1.0,5,0.5536,0.7235478858215324,0.7607283959230203,0.39990377158410156
ChIJH1MVbvSipBIRl_BB017gBB4,Teresa Carles,La Rambla,vegetarian,PRICE_LEVEL_MODERATE,True,4.4,7157,0.8695,10,5,5,41.38514,2.168027,1.0,5,0.8695,0.8886850124068395,0.7610049205336669,0.5
ChIJnx1hjdyjpBIR4nH2Pz1ry10,Honest Greens Plaça Catalunya,La Rambla,vegetarian,PRICE_LEVEL_MODERATE,True,4.5,11980,0.7962,9,9,0,41.387687,2.168047,1.0,5,0.7962,0.054124258907587826,0.5,
ChIJofOM7vaipBIRSND_KLe0ga8,Moka,La Rambla,vegetarian,PRICE_LEVEL_MODERATE,True,3.9,2992,0.4762,13,13,0,41.384128,2.171311,1.0,5,0.4762,0.78196941195005,0.747234415446451,-0.5
ChIJB1mfgNujpBIRFmKv849ZqM4,The Vegan Corner,La Rambla,vegetarian,PRICE_LEVEL_INEXPENSIVE,True,4.7,984,0.7638,3,11,-8,41.381411,2.178448,1.0,5,0.7638,-0.5,0.6510325268515801,
ChIJGzDeULyjpBIRAOPXmO-Lpww,The Wolves Cave,La Rambla,vegetarian,,True,4.6,667,0.9455,5,2,3,41.381145,2.173616,0.2,5,0.9455,1.0,1.0,1.0
ChIJ5RoysvijpBIRAA8yasO-r1Y,VELADA - Tapas Plant-Based y Cócteles en Barcelona,La Rambla,vegetarian,PRICE_LEVEL_MODERATE,True,4.7,1287,0.8073,2,7,-5,41.381289,2.175257,1.0,5,0.8073,0.898793460653771,0.601206539346229,
ChIJ296VR_mipBIRNi8BkvjlHA4,Vegan Cat Bar,La Rambla,vegetarian,PRICE_LEVEL_MODERATE,True,4.6,2035,0.7882,4,10,-6,41.381043,2.180881,0.8,5,0.7882,0.9253181266115104,0.8463898501464605,0.5
ChIJefD4APiipBIRgyI_ff4Qhxc,Maoz Falafel & Chips,La Rambla,vegetarian,PRICE_LEVEL_INEXPENSIVE,True,4.5,2435,0.8863,8,4,4,41.380859,2.174678,1.0,5,0.8863,0.7320919700566153,0.1,0.7591745600925809
ChIJAa9QMSKjpBIRP0l30R0d1cs,Mosty Restaurant & Lounge,La Rambla,vegetarian,,True,4.3,3623,0.9455,12,1,11,41.382171,2.172694,1.0,5,0.9455,1.0,0.9241794808149737,
ChIJHWj8M1iipBIRHhnQXWdmZqc,National Burger,La Rambla,burger,PRICE_LEVEL_MODERATE,True,4.6,3451,1.1419,4,2,2,41.378453,2.173503,1.0,5,1.1419,1.0,1.0,
ChIJf0h_pd-jpBIRa144A-4jbRo,Maash Burger | Ramblas,La Rambla,burger,,True,4.6,34,1.1419,7,5,2,41.379209,2.173331,0.6,5,1.1419,1.0,,0.5
ChIJ7cwtDPqipBIRGHdwBWCk-5E,La Central Burgers,La Rambla,burger,PRICE_LEVEL_MODERATE,True,4.7,13954,0.8996,3,7,-4,41.386691,2.174944,1.0,5,0.8996,1.0,1.0,1.0
ChIJ0bMVInujpBIR8mVXQ6cYUZo,The Burger Road | Raval,La Rambla,burger,,True,4.4,1326,0.2063,9,14,-5,41.381787,2.170644,1.0,5,0.2063,0.05736033067352905,0.3406326719857064,-0.5
ChIJxd3H3KmjpBIRUVnKSb-3ReE,WILD BEEF / DAILY BURGER,La Rambla,burger,,True,4.8,257,0.6622,1,10,-9,41.378059,2.169541,1.0,5,0.6622,1.0,,0.09589780428222684
ChIJiQ_bqPaipBIRcaj-bJ1Ow2s,Burger King,La Rambla,burger,PRICE_LEVEL_INEXPENSIVE,True,3.8,5902,-0.3705,13,15,-2,41.385291,2.16984,0.8,5,-0.3705,-0.9523239685242761,-0.8026298275522016,
ChIJKw-ZUB6jpBIRikmomyB73sI,The Burger Maker,La Rambla,burger,PRICE_LEVEL_INEXPENSIVE,True,4.6,5251,1.1419,5,3,2,41.38306,2.180239,1.0,5,1.1419,1.0,1.0,
ChIJeVhMulujpBIR5SPUKz0FvAo,Five Guys Burgers and Fries Plaza Cataluña,La Rambla,burger,PRICE_LEVEL_MODERATE,True,4.1,4267,0.8666,10,8,2,41.385929,2.168993,1.0,5,0.8666,0.7103187130843088,1.0,-0.5
ChIJ_8-pOMejpBIR4Ulbld0xAJ4,Saucy Buns - Saucy Smashed Burgers by Taster,La Rambla,burger,,True,2.5,4,-0.7147,15,16,-1,41.389046,2.166707,0.75,4,-0.7147,,,-1.0
ChIJXZYicy2jpBIRueTmiOJLMXE,Restaurante Nook,La Rambla,burger,,True,4.6,112,0.8621,6,9,-3,41.380508,2.175287,1.0,5,0.8621,0.8738474384833765,0.8360919304545417,1.0
ChIJEbp9DlejpBIR6G17tkADub4,Burger house halal,La Rambla,burger,PRICE_LEVEL_MODERATE,True,3.8,517,0.3308,12,13,-1,41.378001,2.170668,1.0,5,0.3308,0.574487016408643,-0.1763066864492101,0.5
ChIJzW86uPejpBIRlTG2CUq06e0,Rad Burger Café - Gotic,La Rambla,burger,,True,4.8,663,0.9192,2,6,-4,41.379381,2.175815,1.0,5,0.9192,0.6367057627081283,0.5,0.8
ChIJkZSOZ4qjpBIRm6W6V31bPZk,CENTRAL RAMBLA,La Rambla,burger,,True,3.0,898,0.6323,14,11,3,41.378229,2.176146,1.0,5,0.6323,0.3592905516850887,1.0,-0.6703035835178256
ChIJZyKuyS6jpBIRjaMzezZHL7o,BE-ONE RAMBLA,La Rambla,burger,,True,2.2,33,0.4254,16,12,4,41.381116,2.173611,0.4,5,0.4254,0.7450669563386804,,-1.0
ChIJGcTse_aipBIR4FIuC5FxHd0,Chivuo's - Raval,La Rambla,burger,PRICE_LEVEL_INEXPENSIVE,True,4.5,2520,1.1419,8,1,7,41.382947,2.169966,1.0,5,1.1419,0.8868228353800021,0.40771960723312345,1.0
ChIJWcxU08-jpBIRYrImocbSySc,G LA DALLE - LA RAMBLA Barcelona,La Rambla,burger,,True,4.0,110,1.1419,11,4,7,41.384864,2.169719,1.0,5,1.1419,1.0,1.0,1.0
ChIJQ2SoEaCjpBIRjSut5o0L1no,Suki Ramen Sapporo,La Rambla,ramen,,True,4.7,1786,0.859,3,6,-3,41.386676,2.174948,1.0,5,0.859,0.5,0.7414641045766203,0.5
ChIJc-hskmKjpBIRxKaT9C-sgyQ,Ramen Master,La Rambla,ramen,PRICE_LEVEL_INEXPENSIVE,True,4.9,602,0.9172,1,5,-4,41.396257,2.174554,1.0,5,0.9172,0.827560726267134,1.0,
ChIJCci2oY2ipBIR8odvxCKv1ec,Umaimon Ramen,La Rambla,ramen,PRICE_LEVEL_MODERATE,True,4.5,4526,0.4096,8,14,-6,41.389631,2.161937,1.0,5,0.4096,0.2208170214378165,-0.2,0.15391311837627192
ChIJ8RUDrQ2jpBIRKlBlWQj7E4M,Ramen Hui Barcelona,La Rambla,ramen,,True,4.7,1095,0.7543,2,8,-6,41.405681,2.174821,1.0,5,0.7543,0.929199614538716,0.569759447817629,-0.39999999999999997
ChIJL0PofSajpBIRVRj52q7BF6k,RAMEN DOU,La Rambla,ramen,PRICE_LEVEL_MODERATE,True,4.3,983,0.6417,14,11,3,41.386557,2.173206,1.0,5,0.6417,1.0,1.0,0.04460937688055161
ChIJuZKrdPCipBIRfAVSe1uQy-I,Oishii,La Rambla,ramen,PRICE_LEVEL_MODERATE,True,4.4,4191,1.0526,13,2,11,41.389326,2.174183,1.0,5,1.0526,1.0,1.0,1.0
ChIJvV8hbWmjpBIRS13DoPAvDco,Umaimon Tonkotsu Ramen,La Rambla,ramen,PRICE_LEVEL_MODERATE,True,4.5,3109,0.7124,12,9,3,41.394069,2.17487,1.0,5,0.7124,0.6094892500900406,0.8487884422262678,
ChIJ-fDAXmujpBIRk-Jfn5GLWUc,Hokkaido Ramen,La Rambla,ramen,,True,4.6,542,0.3448,5,15,-10,41.405662,2.17857,1.0,5,0.3448,-0.03401741400097065,0.8,-0.8000000000000002
ChIJW33aGMWjpBIRS4i9jUmbYKk,IKOYA Izakaya,La Rambla,ramen,,True,4.7,4443,1.0526,4,1,3,41.386581,2.17775,1.0,5,1.0526,1.0,1.0,
ChIJtwQDyuqipBIRndKIJi3mui8,Ramen-ya Hiro - Restaurant Japonés,La Rambla,ramen,PRICE_LEVEL_INEXPENSIVE,True,4.5,5978,0.4738,11,12,-1,41.399704,2.165074,1.0,5,0.4738,-0.34505206576701913,-0.2,
ChIJiZcBBXGjpBIRy92jvdFDFb0,Umaimon Sapporo Ramen,La Rambla,ramen,PRICE_LEVEL_MODERATE,True,4.5,2301,0.6789,10,10,0,41.385055,2.177469,1.0,5,0.6789,0.8961003885925838,0.750297462693384,0.8
ChIJh6kchfOjpBIRt6fATVPQBkw,Umaimon Ramen & Yakisoba TAKUMI ARIBAU,La Rambla,ramen,PRICE_LEVEL_MODERATE,True,4.5,1532,0.9243,9,4,5,41.386292,2.162316,1.0,5,0.9243,0.9245024179104308,0.5,0.8
ChIJ6eLgUvmipBIRXtm29Gzx9s8,Grasshopper Ramen Bar,La Rambla,ramen,PRICE_LEVEL_INEXPENSIVE,True,4.5,2578,0.4403,7,13,-6,41.385106,2.179313,1.0,5,0.4403,0.8,-0.02879852029092673,0.5
ChIJCS5IhfejpBIRsJU5Jrz1dxg,Maji Beef Noodles All Day 马记兰州牛肉面,La Rambla,ramen,PRICE_LEVEL_INEXPENSIVE,True,4.6,775,0.9649,6,3,3,41.389577,2.176976,1.0,5,0.9649,1.0,1.0,0.8509664028034302
ChIJc9jnVyKjpBIRWtaBdKw88vo,Ramen Shifu,La Rambla,ramen,PRICE_LEVEL_INEXPENSIVE,True,4.2,1262,0.2269,16,16,0,41.388006,2.172193,1.0,5,0.2269,-0.5261876472884427,0.19286899216074677,
ChIJNfjhNImjpBIRMGd6HFrVqiQ,Ramen House,La Rambla,ramen,PRICE_LEVEL_INEXPENSIVE,True,4.3,897,0.7837,15,7,8,41.401014,2.201178,1.0,5,0.7837,0.9023330040851624,1.0,0.5
ChIJh4xUSACjpBIRRvoiHZmzzQE,Ferretti,La Rambla,brunch,,True,4.7,673,0.8249,5,6,-1,41.390092,2.165171,1.0,5,0.8249,1.0,0.7691506450116741,
ChIJuQOJSRijpBIRyITIgMsX3eY,Brunch & Cake,La Rambla,brunch,PRICE_LEVEL_MODERATE,True,4.7,4325,0.5171,7,10,-3,41.380414,2.174764,1.0,5,0.5171,1.0,0.3748714598728533,
ChIJN_NztFGjpBIR5L2YBnofGoM,Berry Brunch Barcelona,La Rambla,brunch,PRICE_LEVEL_MODERATE,True,4.8,6563,0.9394,3,2,1,41.393948,2.169182,0.8,5,0.9394,0.6809525163166711,0.8711639784196689,-0.5
ChIJOcNaRP-ipBIR68_GxT-iv38,The Benedict Barcelona,La Rambla,brunch,PRICE_LEVEL_MODERATE,True,4.6,4535,0.9394,8,3,5,41.381433,2.180227,1.0,5,0.9394,1.0,0.8638018814285564,
ChIJZf-OTYyipBIR-6LQH2LDW3A,Brunch & Cake,La Rambla,brunch,PRICE_LEVEL_MODERATE,True,4.4,9657,0.6325,9,8,1,41.38828,2.161504,0.8,5,0.6325,1.0,1.0,-1.0
ChIJDyz3bk6jpBIRUXi_fMWPcG8,The Toast Maker,La Rambla,brunch,,True,4.3,829,0.8504,10,5,5,41.381631,2.170265,1.0,5,0.8504,1.0,1.0,0.5
ChIJD4VQCuejpBIRGwCFp1O3yc8,A Little Bud,La Rambla,brunch,,True,5.0,148,0.9394,1,1,0,41.380928,2.177033,1.0,5,0.9394,1.0,1.0,
ChIJ-4CUtB6jpBIR05CXXCrMlmI,Noor Brunch | Specialty Coffee & Matcha,La Rambla,brunch,,True,4.7,247,0.5212,4,9,-5,41.382966,2.173908,0.8,5,0.5212,0.7212220660604037,0.627194533777082,-1.0
ChIJrYQNDgejpBIRay4BITEgCsE,Faire. Brunch & Drinks,La Rambla,brunch,PRICE_LEVEL_MODERATE,True,4.7,3014,0.7237,6,7,-1,41.39517,2.170288,1.0,5,0.7237,1.0,1.0,-0.5
ChIJHWw6dh-jpBIR3Q0-8VdPnvo,MIAM SAGRADA FAMILIA,La Rambla,brunch,PRICE_LEVEL_MODERATE,True,4.8,5381,0.8556,2,4,-2,41.402114,2.175665,1.0,5,0.8556,1.0,0.8636487343528899,1.0
ChIJaxTwagCjpBIR0ToSjGUeZgI,Restaurante Tapas & paella barceloneta,Barceloneta,tapas,,True,4.9,85,0.9536,1,3,-2,41.380904,2.187318,1.0,5,0.9536,1.0,1.0,
ChIJxfFDrUijpBIRsgKa2qCaCAs,La Taberna de La Barceloneta,Barceloneta,tapas,,True,4.8,438,0.9536,4,4,0,41.380321,2.190081,1.0,5,0.9536,1.0,1.0,
ChIJ8ZNBoACjpBIRuNK8jCF1Ph0,La Fresca,Barceloneta,tapas,PRICE_LEVEL_INEXPENSIVE,True,4.5,1826,0.9374,11,5,6,41.38055,2.188108,1.0,5,0.9374,1.0,0.9281928976845836,
ChIJkV5ldKqjpBIRnUcQI7AHDVQ,Bodega La Peninsular,Barceloneta,tapas,PRICE_LEVEL_MODERATE,True,4.7,2090,0.9089,8,6,2,41.380233,2.187799,1.0,5,0.9089,0.9645275041023764,0.8160890948219253,-0.2
ChIJO269dACjpBIRwUsjbcyVJ5M,Restaurante Tapas y mar,Barceloneta,tapas,,True,4.8,3299,0.6233,3,16,-13,41.376778,2.190333,1.0,5,0.6233,0.5165269676737707,0.4712884201876573,-0.548804044395575
ChIJnchcggCjpBIRLhpYBsO32Ic,MESON BARCELONETA,Barceloneta,tapas,PRICE_LEVEL_MODERATE,True,4.5,2531,0.6958,14,13,1,41.380611,2.187397,1.0,5,0.6958,1.0,0.8003789518488295,
ChIJeW2d8wCjpBIRVzGltt5DgTc,Cerveseria Vaso de Oro,Barceloneta,tapas,PRICE_LEVEL_MODERATE,True,4.5,7430,0.8421,13,10,3,41.38185,2.187316,1.0,5,0.8421,0.6319478668941584,0.8424521264772672,0.7999999999999999
ChIJB00I6rijpBIRU4DhREeZKzI,Estraperlo Barceloneta,Barceloneta,tapas,PRICE_LEVEL_INEXPENSIVE,True,4.5,1558,0.7753,12,11,1,41.379192,2.190111,1.0,5,0.7753,0.9649079762715252,0.5,0.16809537942797317
ChIJvdFY9amjpBIRVecxFX2krK0,La Cova Fumada,Barceloneta,tapas,PRICE_LEVEL_MODERATE,True,4.6,5633,0.6341,10,15,-5,41.379303,2.189218,1.0,5,0.6341,0.4046209837436096,0.30764769473529024,-0.04582864633304823
ChIJnXSyhymjpBIRz41s9XT0iE4,Bar Tapas Barceloneta,Barceloneta,tapas,,True,4.4,601,0.9063,16,7,9,41.401826,2.205857,0.8,5,0.9063,0.9202935292141811,0.7904781032196496,
ChIJNb7a7QCjpBIRdb_cmNnxiNE,Bar Bitàcora,Barceloneta,tapas,PRICE_LEVEL_INEXPENSIVE,True,4.4,2253,0.7422,15,12,3,41.382095,2.187659,1.0,5,0.7422,0.5699016667006833,0.342834015333861,
ChIJAR8SngCjpBIRw77ZED15xAY,La Bombeta,Barceloneta,tapas,PRICE_LEVEL_MODERATE,True,4.3,7275,0.4519,17,17,0,41.380578,2.187707,1.0,5,0.4519,0.3668537012080874,0.2878464908594924,
ChIJH0GgiwCjpBIRL20UelNQC8k,SMYRNA by Cem | Tapes Arrossos Còctels Bar,Barceloneta,tapas,PRICE_LEVEL_MODERATE,True,4.7,8071,0.4199,6,19,-13,41.381597,2.187006,1.0,5,0.4199,0.46132429475990266,,-0.5
ChIJz2k7sCKjpBIRsI9EP5QvjH4,LAMAI THAI TAPAS,Barceloneta,tapas,,True,4.8,969,0.6607,5,14,-9,41.379059,2.189049,1.0,5,0.6607,0.7582498418763164,0.4970707638499537,0.5
ChIJDRVBAAajpBIRsc2fntvrX_w,EL FORAT | UN BAR POR PUHREZ,Barceloneta,tapas,,True,4.8,183,0.9536,2,1,1,41.380254,2.191015,1.0,5,0.9536,1.0,0.5,-0.5
ChIJXylyFKmjpBIRbLFwOD-qYa0,Tapa Tapa Xiringuito,Barceloneta,tapas,PRICE_LEVEL_MODERATE,True,4.3,5357,0.9536,19,2,17,41.376969,2.190656,1.0,5,0.9536,1.0,0.6827085636908852,0.7692516104326376
ChIJNY4SvwCjpBIRixgP2NZo70E,Bar Jai-Ca,Barceloneta,tapas,PRICE_LEVEL_INEXPENSIVE,True,4.3,8435,0.8715,18,8,10,41.381569,2.187754,1.0,5,0.8715,0.6717655308400045,0.4015296297112819,1.0
ChIJtaMNtq6jpBIRqdKUZ7aT5-w,La Deliciosa,Barceloneta,tapas,PRICE_LEVEL_MODERATE,True,4.2,2534,0.3791,20,20,0,41.373696,2.189931,0.6,5,0.3791,1.0,0.769092056208636,-0.07446626363190202
ChIJCeUDXqmjpBIR1s1xmRJB0rY,Petit Bar,Barceloneta,tapas,PRICE_LEVEL_INEXPENSIVE,True,4.6,929,0.8697,9,9,0,41.376609,2.189666,0.6,5,0.8697,1.0,0.6092033747226604,
ChIJd_R5R86jpBIR_IDBxuC1Pt8,Restaurant Cal Mariner Seafood and Tapas - Barceloneta,Barceloneta,tapas,,True,4.7,3282,0.4355,7,18,-11,41.37916,2.189831,1.0,5,0.4355,0.849961203445209,0.7,0.8505647730159227
ChIJr2wytgCjpBIRsnlZwvp2wMA,Katsuo Sushi & Ramen,Barceloneta,japanese,PRICE_LEVEL_MODERATE,True,4.6,903,0.7395,7,11,-4,41.381662,2.188797,1.0,5,0.7395,0.8974781142303575,1.0,0.8599725192422709
ChIJ-RQacSGjpBIRbutjV9WxxrY,Sushiko | Barceloneta,Barceloneta,japanese,PRICE_LEVEL_MODERATE,True,3.8,867,0.7574,12,9,3,41.375857,2.18927,1.0,5,0.7574,0.6624266544233989,1.0,0.18149929757974398
ChIJaZFv6wCjpBIRad64KhRrihc,Shôko Restaurante Barcelona,Barceloneta,japanese,,True,4.9,680,1.095,1,3,-2,41.385518,2.19699,1.0,5,1.095,1.0,1.0,
ChIJ37Y3HQ-jpBIRhNVDylhB1XY,Restaurant Ají,Barceloneta,japanese,PRICE_LEVEL_EXPENSIVE,True,4.5,682,0.802,8,7,1,41.386307,2.197009,1.0,5,0.802,0.5890146139693694,0.5574630629782673,1.0
ChIJYS86CQKjpBIRxs-ozetbBCg,Ikibana | Born,Barceloneta,japanese,PRICE_LEVEL_EXPENSIVE,True,4.5,3447,0.9742,10,4,6,41.386383,2.184424,1.0,5,0.9742,0.7963297968789202,0.6919418116971325,-0.2
ChIJeUJ8DgAfA4wR-n84qwZgzBI,Yabuuchi Sushi Barceloneta,Barceloneta,japanese,,True,4.8,72,0.802,5,8,-3,18.435447,-66.542834,1.0,5,0.802,0.2916912233770887,0.7633543087727713,
ChIJO1884wGjpBIREDQjmsgQe_w,Koku Kitchen | El Born,Barceloneta,japanese,PRICE_LEVEL_MODERATE,True,4.5,3327,0.7428,9,10,-1,41.384881,2.184336,1.0,5,0.7428,0.43157570216956365,0.7840741694729038,-0.8
ChIJRXXCjMOjpBIRX0xuoVB-EdU,Arko Sushi Restaurant,Barceloneta,japanese,,True,4.8,6294,1.095,3,2,1,41.390938,2.157834,1.0,5,1.095,1.0,0.8251864821404747,0.5
ChIJXRaj-KujpBIR90c4NFgVSGg,Makamaka | Barcelona,Barceloneta,japanese,PRICE_LEVEL_MODERATE,True,4.6,11113,0.9494,6,5,1,41.375749,2.188619,1.0,5,0.9494,0.9473691399733687,0.8815642175276728,0.32235816524183486
ChIJbZRE0QijpBIRhTBMlgGI3PY,CDLC Barcelona (Carpe Diem),Barceloneta,japanese,PRICE_LEVEL_EXPENSIVE,True,4.1,4710,0.3762,11,12,-1,41.384974,2.196268,0.6,5,0.3762,0.7531754433477941,0.4706475947815932,-0.6999999999999998
ChIJIaQo-6KjpBIRpKdZTD4Dock,Poke Moana | Barcelona,Barceloneta,japanese,,True,4.8,227,1.095,2,1,1,41.377165,2.190404,1.0,5,1.095,1.0,1.0,0.7822691291748175
ChIJd6y-v8-jpBIRUCpzg-RuBYk,Monster Sushi,Barceloneta,japanese,PRICE_LEVEL_MODERATE,True,4.8,3057,0.8479,4,6,-2,41.394906,2.171301,1.0,5,0.8479,1.0,1.0,
ChIJO5ok4Z-jpBIRTp57BEMoPRs,Restaurante Terrazza Ravello,Barceloneta,italian,PRICE_LEVEL_MODERATE,True,4.8,8104,0.738,8,15,-7,41.381126,2.185055,1.0,5,0.738,1.0,1.0,
ChIJpzCPg8-jpBIRo4mIpkTjTgA,Velissima | Restaurante Italiano en Barcelona,Barceloneta,italian,PRICE_LEVEL_EXPENSIVE,True,4.3,2824,0.7066,17,16,1,41.367093,2.189066,0.8,5,0.7066,0.38924779070005927,0.15940914096862102,0.8
ChIJcaby14WjpBIRGQS5jW0Nd8g,Pizzería 100% napoletana Pulcinella Pasta e Pizza,Barceloneta,italian,,True,4.9,1101,0.9313,4,1,3,41.380237,2.188802,1.0,5,0.9313,1.0,0.5,0.8
ChIJlSQsvQyjpBIRNGC-97ylIcA,BRUTTA,Barceloneta,italian,,True,5.0,521,0.9313,2,2,0,41.378683,2.189664,1.0,5,0.9313,1.0,1.0,
ChIJIa0KNtajpBIRKNcUVTXhsX4,Dante,Barceloneta,italian,,True,4.8,1392,0.8681,7,9,-2,41.375862,2.188026,1.0,5,0.8681,0.8640028639722019,0.7743308247416655,1.0
ChIJDwBMQwejpBIR-BZczVnBBuE,ACQUA&FARINA,Barceloneta,italian,PRICE_LEVEL_INEXPENSIVE,True,4.5,1905,0.6171,14,17,-3,41.381023,2.190152,1.0,5,0.6171,0.704542994571281,0.43233999206818025,0.14524438530284975
ChIJ8Q9C8QGjpBIROPBfeiuUhEI,Buon Appetito,Barceloneta,italian,PRICE_LEVEL_MODERATE,True,4.8,17644,0.8928,5,6,-1,41.385002,2.185041,1.0,5,0.8928,0.9037285794839868,0.6631247634705376,
ChIJVWQCX22jpBIRl28N0RBug-g,Er Bucio,Barceloneta,italian,,True,5.0,94,0.8856,1,8,-7,41.381121,2.189732,1.0,5,0.8856,1.0,1.0,1.0
ChIJqUnsoGujpBIR32xqZqHONNs,pizzeria napoletana 081,Barceloneta,italian,,True,4.4,751,0.6143,16,18,-2,41.380193,2.190329,1.0,5,0.6143,-0.5002137871338255,,0.3809682937489012
ChIJCf3coACjpBIRfWofulA2s_0,KITCHEN PIZZERIA BARCELONETA,Barceloneta,italian,PRICE_LEVEL_INEXPENSIVE,True,4.9,3832,0.8481,3,11,-8,41.380588,2.188255,1.0,5,0.8481,1.0,-0.5,0.5
ChIJEV-i-KujpBIRMspZBszsZUQ,La Tagliatella | Barceloneta,Barceloneta,italian,PRICE_LEVEL_MODERATE,True,3.8,1386,0.9034,19,3,16,41.374943,2.188541,0.6,5,0.9034,0.9191969139201603,0.5,-1.0
ChIJY4psLACjpBIRsKNo-ee_bo8,Focacceria Balmesina,Barceloneta,italian,,True,4.8,309,0.867,9,10,-1,41.380758,2.188578,1.0,5,0.867,0.32122826992028064,,0.30439963670544395
ChIJ1zU1wxmjpBIR5ESmYH_7tcs,Carmina,Barceloneta,italian,PRICE_LEVEL_MODERATE,True,4.6,7092,0.8349,11,12,-1,41.383779,2.180054,1.0,5,0.8349,0.5223820787742239,0.7138863386702393,
ChIJK4eG1lWipBIRlvmDJjtrlI0,Cecconi's Barcelona,Barceloneta,italian,PRICE_LEVEL_EXPENSIVE,True,4.4,1984,0.3948,15,20,-5,41.378489,2.179375,1.0,5,0.3948,0.7473901867680864,0.8742728930354712,
ChIJ0Ra7camjpBIRpDX0epa6zbw,NAP Mar,Barceloneta,italian,PRICE_LEVEL_INEXPENSIVE,True,4.5,4125,0.7428,12,14,-2,41.377476,2.190023,1.0,5,0.7428,0.5941285788169443,0.8685968467819659,0.6047741892681134
ChIJH90Lrv6jpBIRDkM0EdzCbS0,Eatmosfera,Barceloneta,italian,,True,4.8,1446,0.9029,6,4,2,41.391943,2.187963,1.0,5,0.9029,0.9645740260687503,0.7791908038604193,
ChIJpeq4WfajpBIRYsOLbFTWW50,MOLO 39 Palau De Mar,Barceloneta,italian,PRICE_LEVEL_MODERATE,True,3.7,1402,0.533,20,19,1,41.380543,2.186084,1.0,5,0.533,0.6017161795625532,0.15834106963825717,-0.038234920441552696
ChIJ3VsNNY-jpBIRI0UcmJg-U0A,Bronzo Restaurant | Born,Barceloneta,italian,PRICE_LEVEL_MODERATE,True,4.5,1505,0.8963,13,5,8,41.384202,2.184002,1.0,5,0.8963,1.0,0.19097314319596373,
ChIJqWiau_2ipBIRK6OJz_dItU4,Murivecchi,Barceloneta,italian,PRICE_LEVEL_MODERATE,True,4.3,7306,0.8869,18,7,11,41.387343,2.182696,1.0,5,0.8869,1.0,,
ChIJUZ32vbCjpBIRQBert9on6oA,Entrepaneria Compá | Barceloneta,Barceloneta,italian,PRICE_LEVEL_INEXPENSIVE,True,4.7,1991,0.7822,10,13,-3,41.379618,2.191295,1.0,5,0.7822,0.6372638325609029,0.6396581757416641,0.5963481515063462
ChIJ_3GGzg6jpBIRbf92pkxsCr0,Ca La Nuri Restaurant,Barceloneta,catalan,PRICE_LEVEL_MODERATE,True,4.3,11768,0.7253,11,8,3,41.38296,2.194956,1.0,5,0.7253,0.41169713412181885,0.6885063171911195,0.3
ChIJ6_dLhqujpBIRMs68zrFMqSc,Barceloneta restaurant,Barceloneta,catalan,PRICE_LEVEL_EXPENSIVE,True,4.4,9086,0.4706,6,13,-7,41.375868,2.187582,1.0,5,0.4706,0.5119243307642107,0.5895199571513791,-0.5598536243784268
ChIJSb6nrgCjpBIRzG2XfthHOgg,Can Ramonet,Barceloneta,catalan,PRICE_LEVEL_MODERATE,True,4.4,5620,0.8991,7,4,3,41.380868,2.189101,1.0,5,0.8991,0.9147092224241433,0.8947460717915563,
ChIJw6rRkgCjpBIRMO_gEqnHTaE,El Nou Ramonet,Barceloneta,catalan,PRICE_LEVEL_MODERATE,True,4.6,4808,0.6955,3,9,-6,41.381768,2.187624,1.0,5,0.6955,1.0,0.9129131749832178,-0.5
ChIJOx8QPKqjpBIR1u8Z5hq1qcg,Can Solé,Barceloneta,catalan,PRICE_LEVEL_EXPENSIVE,True,4.3,2017,0.8157,10,6,4,41.378877,2.188398,1.0,5,0.8157,0.8933447803711458,0.8,
